,Conflict_ID,Statecode_A,Statecode_B,Year,Start_Year,End_Year,Outcome,Fatality_Level,Hostility,Role_A,Role_B,Severity,Severity_A,Severity_B
378,51,AUL,CHN,1950,1950,1953,0,0,5,4,2,100,100,100
379,51,AUL,CHN,1951,1950,1953,0,0,5,4,2,100,100,100
380,51,AUL,CHN,1952,1950,1953,0,0,5,4,2,100,100,100
381,51,AUL,CHN,1953,1950,1953,5,6,5,4,2,100,100,100
382,51,CHN,NEW,1950,1950,1953,0,0,3,2,4,82,82,100
383,51,CHN,NEW,1951,1950,1953,0,0,5,2,4,100,100,100
384,51,CHN,NEW,1952,1950,1953,0,0,5,2,4,100,100,100
385,51,CHN,NEW,1953,1950,1953,5,6,5,2,4,100,100,100
386,51,NEW,CHN,1950,1950,1953,0,0,3,4,2,82,82,0
387,51,NEW,CHN,1951,1950,1953,0,0,5,4,2,100,100,100
388,51,NEW,CHN,1952,1950,1953,0,0,5,4,2,100,100,100
389,51,NEW,CHN,1953,1950,1953,5,6,5,4,2,100,100,100
390,51,PRK,ROK,1950,1950,1953,0,0,5,1,3,100,100,100
391,51,PRK,ROK,1951,1950,1953,0,0,5,1,3,100,100,100
392,51,PRK,ROK,1952,1950,1953,0,0,5,1,3,100,100,100
393,51,PRK,ROK,1953,1950,1953,5,6,5,1,3,100,100,100
394,51,ROK,PRK,1950,1950,1953,0,0,5,3,1,100,100,100
395,51,ROK,PRK,1951,1950,1953,0,0,5,3,1,100,100,100
396,51,ROK,PRK,1952,1950,1953,0,0,5,3,1,100,100,100
397,51,ROK,PRK,1953,1950,1953,5,6,5,3,1,100,100,100
398,51,PRK,THI,1950,1950,1953,0,0,4,1,4,65,65,65
399,51,PRK,THI,1951,1950,1953,0,0,5,1,4,100,100,100
400,51,PRK,THI,1952,1950,1953,0,0,5,1,4,100,100,100
401,51,PRK,THI,1953,1950,1953,5,6,5,1,4,100,100,100
402,51,THI,PRK,1950,1950,1953,0,0,4,4,1,65,65,65
403,51,THI,PRK,1951,1950,1953,0,0,5,4,1,100,100,100
404,51,THI,PRK,1952,1950,1953,0,0,5,4,1,100,100,100
405,51,THI,PRK,1953,1950,1953,5,6,5,4,1,100,100,100
406,51,PRK,PHI,1950,1950,1953,0,0,5,1,4,100,100,100
407,51,PRK,PHI,1951,1950,1953,0,0,5,1,4,100,100,100
408,51,PRK,PHI,1952,1950,1953,0,0,5,1,4,100,100,100
409,51,PRK,PHI,1953,1950,1953,5,6,5,1,4,100,100,100
410,51,PHI,PRK,1950,1950,1953,0,0,5,4,1,100,100,100
411,51,PHI,PRK,1951,1950,1953,0,0,5,4,1,100,100,100
412,51,PHI,PRK,1952,1950,1953,0,0,5,4,1,100,100,100
413,51,PHI,PRK,1953,1950,1953,5,6,5,4,1,100,100,100
414,51,PRK,AUL,1950,1950,1953,0,0,5,1,4,100,100,100
415,51,PRK,AUL,1951,1950,1953,0,0,5,1,4,100,100,100
416,51,PRK,AUL,1952,1950,1953,0,0,5,1,4,100,100,100
417,51,PRK,AUL,1953,1950,1953,5,6,5,1,4,100,100,100
418,51,AUL,PRK,1950,1950,1953,0,0,5,4,1,100,100,100
419,51,AUL,PRK,1951,1950,1953,0,0,5,4,1,100,100,100
420,51,AUL,PRK,1952,1950,1953,0,0,5,4,1,100,100,100
421,51,AUL,PRK,1953,1950,1953,5,6,5,4,1,100,100,100
422,51,PRK,NEW,1950,1950,1953,0,0,5,1,4,100,100,100
423,51,PRK,NEW,1951,1950,1953,0,0,5,1,4,100,100,100
424,51,PRK,NEW,1952,1950,1953,0,0,5,1,4,100,100,100
425,51,PRK,NEW,1953,1950,1953,5,6,5,1,4,100,100,100
426,51,NEW,PRK,1950,1950,1953,0,0,5,4,1,100,100,100
427,51,NEW,PRK,1951,1950,1953,0,0,5,4,1,100,100,100
428,51,NEW,PRK,1952,1950,1953,0,0,5,4,1,100,100,100
429,51,NEW,PRK,1953,1950,1953,5,6,5,4,1,100,100,100
430,53,USA,CHN,1956,1956,1956,5,0,4,3,1,65,49,65
431,53,CHN,USA,1956,1956,1956,5,0,4,1,3,65,65,49
432,55,ITA,GRC,1923,1923,1923,3,0,4,1,3,65,65,100
433,55,GRC,ITA,1923,1923,1923,4,0,4,3,1,65,100,65
434,56,UKG,GRC,1897,1897,1897,4,0,4,1,3,65,65,65
435,56,GRC,UKG,1897,1897,1897,3,0,4,3,1,65,65,65
436,56,UKG,TUR,1897,1897,1897,4,0,4,1,3,65,65,0
437,56,TUR,UKG,1897,1897,1897,3,0,4,3,1,65,0,65
438,56,FRN,GRC,1897,1897,1897,4,0,4,1,3,65,65,0
439,56,GRC,FRN,1897,1897,1897,3,0,4,3,1,65,0,65
440,56,FRN,TUR,1897,1897,1897,4,0,4,1,3,65,65,0
441,56,TUR,FRN,1897,1897,1897,3,0,4,3,1,65,0,65
442,56,GMY,GRC,1897,1897,1897,4,0,4,1,3,65,65,0
443,56,GRC,GMY,1897,1897,1897,3,0,4,3,1,65,0,65
444,56,GMY,TUR,1897,1897,1897,4,0,4,1,3,65,65,0
445,56,TUR,GMY,1897,1897,1897,3,0,4,3,1,65,0,65
446,56,AUH,GRC,1897,1897,1897,4,0,4,1,3,65,65,0
447,56,GRC,AUH,1897,1897,1897,3,0,4,3,1,65,0,65
448,56,AUH,TUR,1897,1897,1897,4,0,4,1,3,65,65,0
449,56,TUR,AUH,1897,1897,1897,3,0,4,3,1,65,0,65
450,56,ITA,GRC,1897,1897,1897,4,0,4,1,3,65,65,0
451,56,GRC,ITA,1897,1897,1897,3,0,4,3,1,65,0,65
452,56,ITA,TUR,1897,1897,1897,4,0,4,1,3,65,65,0
453,56,TUR,ITA,1897,1897,1897,3,0,4,3,1,65,0,65
454,56,GRC,RUS,1897,1897,1897,3,0,4,3,1,65,65,65
455,56,RUS,GRC,1897,1897,1897,4,0,4,1,3,65,65,65
456,56,RUS,TUR,1897,1897,1897,4,0,4,1,3,65,65,0
457,56,TUR,RUS,1897,1897,1897,3,0,4,3,1,65,0,65
458,57,UKG,RUS,1853,1853,1856,0,0,3,4,1,49,49,49
459,57,UKG,RUS,1854,1853,1856,0,0,5,4,1,100,100,100
460,57,UKG,RUS,1855,1853,1856,0,0,5,4,1,100,100,100
461,57,UKG,RUS,1856,1853,1856,1,6,5,4,1,100,100,100
462,57,RUS,UKG,1853,1853,1856,0,0,3,1,4,49,49,49
463,57,RUS,UKG,1854,1853,1856,0,0,5,1,4,100,100,100
464,57,RUS,UKG,1855,1853,1856,0,0,5,1,4,100,100,100
465,57,RUS,UKG,1856,1853,1856,2,6,5,1,4,100,100,100
466,57,FRN,RUS,1853,1853,1856,0,0,3,4,1,49,49,49
467,57,FRN,RUS,1854,1853,1856,0,0,5,4,1,100,100,100
468,57,FRN,RUS,1855,1853,1856,0,0,5,4,1,100,100,100
469,57,FRN,RUS,1856,1853,1856,1,6,5,4,1,100,100,100
470,57,RUS,FRN,1853,1853,1856,0,0,3,1,4,49,49,49
471,57,RUS,FRN,1854,1853,1856,0,0,5,1,4,100,100,100
472,57,RUS,FRN,1855,1853,1856,0,0,5,1,4,100,100,100
473,57,RUS,FRN,1856,1853,1856,2,6,5,1,4,100,100,100
474,57,AUH,RUS,1854,1854,1856,0,0,3,4,1,49,49,49
475,57,AUH,RUS,1855,1854,1856,0,0,3,4,1,49,49,100
476,57,AUH,RUS,1856,1854,1856,1,6,3,4,1,49,49,100
477,57,RUS,AUH,1854,1854,1856,0,0,3,1,4,49,100,49
478,57,RUS,AUH,1855,1854,1856,0,0,3,1,4,49,49,49
479,57,RUS,AUH,1856,1854,1856,2,6,3,1,4,49,49,49
480,57,ITA,RUS,1855,1855,1856,0,0,5,4,1,100,100,100
481,57,ITA,RUS,1856,1855,1856,1,6,5,4,1,100,100,100
482,57,RUS,ITA,1855,1855,1856,0,0,5,1,4,100,100,100
483,57,RUS,ITA,1856,1855,1856,2,6,5,1,4,100,100,100
484,57,RUS,TUR,1853,1853,1856,0,0,5,1,3,100,100,100
485,57,RUS,TUR,1854,1853,1856,0,0,5,1,3,100,100,100
486,57,RUS,TUR,1855,1853,1856,0,0,5,1,3,100,100,100
487,57,RUS,TUR,1856,1853,1856,2,6,5,1,3,100,100,100
488,57,TUR,RUS,1853,1853,1856,0,0,5,3,1,100,100,100
489,57,TUR,RUS,1854,1853,1856,0,0,5,3,1,100,100,100
490,57,TUR,RUS,1855,1853,1856,0,0,5,3,1,100,100,100
491,57,TUR,RUS,1856,1853,1856,1,6,5,3,1,100,100,100
492,61,USA,CUB,1962,1962,1962,4,0,4,1,3,65,96,65
493,61,CUB,USA,1962,1962,1962,3,0,4,3,1,65,65,96
494,61,USA,RUS,1962,1962,1962,4,0,4,1,3,65,96,65
495,61,RUS,USA,1962,1962,1962,3,0,4,3,1,65,65,96
496,64,RUS,TUR,1826,1826,1826,4,0,3,1,3,49,49,65
497,64,TUR,RUS,1826,1826,1826,3,0,3,3,1,49,65,49
498,65,AUH,ROM,1883,1883,1883,4,0,2,1,3,30,30,65
499,65,ROM,AUH,1883,1883,1883,3,0,2,3,1,30,65,30
500,67,GMY,ITA,1934,1934,1934,5,0,3,3,1,49,49,49
501,67,ITA,GMY,1934,1934,1934,5,0,3,1,3,49,49,49
502,67,ITA,YUG,1934,1934,1934,5,0,3,1,3,49,49,0
503,67,YUG,ITA,1934,1934,1934,5,0,3,3,1,49,0,49
504,68,USA,DOM,1900,1900,1900,4,0,3,1,3,49,49,49
505,68,DOM,USA,1900,1900,1900,3,0,3,3,1,49,49,49
506,68,DOM,FRN,1900,1900,1900,3,0,2,3,1,1,49,1
507,68,FRN,DOM,1900,1900,1900,4,0,2,1,3,1,1,49
508,69,USA,DOM,1914,1914,1916,0,0,4,1,3,65,65,0
509,69,USA,DOM,1915,1914,1916,0,0,4,1,3,65,65,49
510,69,USA,DOM,1916,1914,1916,1,0,4,1,3,65,65,1
511,69,DOM,USA,1914,1914,1916,0,0,4,3,1,65,1,65
512,69,DOM,USA,1915,1914,1916,0,0,4,3,1,65,65,65
513,69,DOM,USA,1916,1914,1916,2,0,4,3,1,65,65,65
514,71,UKG,GRC,1850,1850,1850,4,0,4,1,3,96,96,0
515,71,GRC,UKG,1850,1850,1850,3,0,4,3,1,96,0,96
516,77,UKG,FRN,1898,1898,1898,4,0,3,1,3,49,49,49
517,77,FRN,UKG,1898,1898,1898,3,0,3,3,1,49,49,49
518,78,AUH,PAP,1847,1847,1848,0,0,3,1,3,49,49,0
519,78,AUH,PAP,1848,1847,1848,5,0,3,1,3,49,49,96
520,78,PAP,AUH,1847,1847,1848,0,0,3,3,1,49,49,49
521,78,PAP,AUH,1848,1847,1848,5,0,3,3,1,49,49,49
522,86,FRN,MOR,1907,1907,1908,0,0,4,1,3,75,84,75
523,86,FRN,MOR,1908,1907,1908,1,0,4,1,3,75,84,75
524,86,MOR,FRN,1907,1907,1908,0,0,4,3,1,75,75,84
525,86,MOR,FRN,1908,1907,1908,2,0,4,3,1,75,75,84
526,86,SPN,MOR,1907,1907,1908,0,0,4,2,3,75,84,75
527,86,SPN,MOR,1908,1907,1908,1,0,4,2,3,75,84,75
528,86,MOR,SPN,1907,1907,1908,0,0,4,3,2,75,75,84
529,86,MOR,SPN,1908,1907,1908,2,0,4,3,2,75,75,84
530,88,FRN,BAV,1870,1870,1870,2,6,5,1,4,100,100,100
531,88,BAV,FRN,1870,1870,1870,1,6,5,4,1,100,100,100
532,88,FRN,GMY,1870,1870,1871,0,0,5,1,3,100,100,100
533,88,FRN,GMY,1871,1870,1871,2,6,5,1,3,100,100,100
534,88,GMY,FRN,1870,1870,1871,0,0,5,3,1,100,100,100
535,88,GMY,FRN,1871,1870,1871,1,6,5,3,1,100,100,100
536,88,FRN,BAD,1870,1870,1870,2,6,5,1,4,100,100,100
537,88,BAD,FRN,1870,1870,1870,1,6,5,4,1,100,100,100
538,88,FRN,WRT,1870,1870,1870,2,6,5,1,4,100,100,100
539,88,WRT,FRN,1870,1870,1870,1,6,5,4,1,100,100,100
540,89,FRN,SPN,1822,1822,1823,0,0,3,1,3,49,49,49
541,89,FRN,SPN,1823,1822,1823,1,6,5,1,3,100,100,100
542,89,SPN,FRN,1822,1822,1823,0,0,3,3,1,49,49,49
543,89,SPN,FRN,1823,1822,1823,2,6,5,3,1,100,100,100
544,89,SPN,GMY,1823,1823,1823,2,0,2,3,2,30,49,30
545,89,GMY,SPN,1823,1823,1823,1,0,2,2,3,30,30,100
546,89,SPN,AUH,1823,1823,1823,2,0,2,3,2,30,49,30
547,89,AUH,SPN,1823,1823,1823,1,0,2,2,3,30,30,100
548,89,SPN,RUS,1823,1823,1823,2,0,2,3,2,30,0,30
549,89,RUS,SPN,1823,1823,1823,1,0,2,2,3,30,30,0
550,91,RUS,TUR,1887,1887,1887,5,0,2,1,3,8,8,30
551,91,TUR,RUS,1887,1887,1887,5,0,2,3,1,8,30,8
552,92,FRN,GAB,1964,1964,1964,1,2,4,1,3,75,75,75
553,92,GAB,FRN,1964,1964,1964,2,2,4,3,1,75,75,75
554,95,HAI,GMY,1909,1909,1910,0,0,3,3,1,49,20,49
555,95,HAI,GMY,1910,1909,1910,3,0,3,3,1,49,0,49
556,95,GMY,HAI,1909,1909,1910,0,0,3,1,3,49,49,75
557,95,GMY,HAI,1910,1909,1910,4,0,3,1,3,49,49,75
558,96,UKG,GRC,1886,1886,1886,4,0,4,1,3,96,96,49
559,96,GRC,UKG,1886,1886,1886,3,0,4,3,1,96,0,96
560,96,GMY,GRC,1886,1886,1886,4,0,4,1,3,96,96,0
561,96,GRC,GMY,1886,1886,1886,3,0,4,3,1,96,49,96
562,96,AUH,GRC,1886,1886,1886,4,0,4,1,3,96,96,0
563,96,GRC,AUH,1886,1886,1886,3,0,4,3,1,96,0,96
564,96,ITA,GRC,1886,1886,1886,4,0,4,1,3,96,96,0
565,96,GRC,ITA,1886,1886,1886,3,0,4,3,1,96,0,96
566,96,GRC,RUS,1886,1886,1886,3,0,4,3,1,96,96,96
567,96,RUS,GRC,1886,1886,1886,4,0,4,1,3,96,96,96
568,100,USA,HAI,1914,1914,1915,0,0,4,1,3,65,65,0
569,100,USA,HAI,1915,1914,1915,4,0,4,1,3,65,65,96
570,100,HAI,USA,1914,1914,1915,0,0,4,3,1,65,0,65
571,100,HAI,USA,1915,1914,1915,3,0,4,3,1,65,96,65
572,104,RUS,CHN,1880,1880,1880,6,0,3,1,3,49,49,49
573,104,CHN,RUS,1880,1880,1880,6,0,3,3,1,49,49,49
574,106,FRN,JPN,1895,1895,1895,4,0,2,1,3,30,30,65
575,106,JPN,FRN,1895,1895,1895,3,0,2,3,1,30,0,30
576,106,GMY,JPN,1895,1895,1895,4,0,2,1,3,30,30,49
577,106,JPN,GMY,1895,1895,1895,3,0,2,3,1,30,49,30
578,106,RUS,JPN,1895,1895,1895,4,0,3,1,3,49,49,0
579,106,JPN,RUS,1895,1895,1895,3,0,3,3,1,49,0,49
580,108,ITA,ALB,1939,1939,1939,2,0,4,1,3,84,84,0
581,108,ALB,ITA,1939,1939,1939,1,0,4,3,1,84,0,84
582,109,AUH,ITA,1904,1904,1904,5,0,3,1,3,82,82,0
583,109,ITA,AUH,1904,1904,1904,5,0,3,3,1,82,0,82
584,111,UKG,ITA,1935,1935,1936,0,0,3,2,3,49,49,0
585,111,UKG,ITA,1936,1935,1936,5,6,3,2,3,49,49,84
586,111,ITA,UKG,1935,1935,1936,0,0,3,3,2,49,82,49
587,111,ITA,UKG,1936,1935,1936,5,6,3,3,2,49,0,49
588,111,ITA,ETH,1934,1934,1936,0,0,4,3,1,65,65,65
589,111,ITA,ETH,1935,1934,1936,0,0,5,3,1,100,100,100
590,111,ITA,ETH,1936,1934,1936,1,6,5,3,1,100,100,100
591,111,ETH,ITA,1934,1934,1936,0,0,4,1,3,65,65,65
592,111,ETH,ITA,1935,1934,1936,0,0,5,1,3,100,100,100
593,111,ETH,ITA,1936,1934,1936,2,6,5,1,3,100,100,100
594,112,FRN,ITA,1860,1860,1860,2,0,3,4,1,49,49,100
595,112,ITA,FRN,1860,1860,1860,1,0,3,1,4,49,65,49
596,112,ITA,PAP,1860,1860,1860,1,6,5,1,3,100,100,100
597,112,PAP,ITA,1860,1860,1860,2,6,5,3,1,100,100,100
598,113,FRN,ITA,1860,1860,1861,0,0,3,4,1,49,49,0
599,113,FRN,ITA,1861,1860,1861,2,0,3,4,1,49,49,49
600,113,ITA,FRN,1860,1860,1861,0,0,3,1,4,49,100,49
601,113,ITA,FRN,1861,1860,1861,1,0,3,1,4,49,100,49
602,113,ITA,SIC,1860,1860,1861,0,0,5,1,3,100,100,100
603,113,ITA,SIC,1861,1860,1861,1,6,5,1,3,100,100,100
604,113,SIC,ITA,1860,1860,1861,0,0,5,3,1,100,100,100
605,113,SIC,ITA,1861,1860,1861,2,6,5,3,1,100,100,100
606,114,ITA,TUR,1911,1911,1912,0,0,5,1,3,100,100,100
607,114,ITA,TUR,1912,1911,1912,1,6,5,1,3,100,100,100
608,114,TUR,ITA,1911,1911,1912,0,0,5,3,1,100,100,100
609,114,TUR,ITA,1912,1911,1912,2,6,5,3,1,100,100,100
610,115,FRN,GMY,1859,1859,1859,4,0,3,4,2,82,82,82
611,115,GMY,FRN,1859,1859,1859,3,0,3,2,4,82,82,82
612,115,FRN,AUH,1859,1859,1859,1,6,5,4,1,100,100,100
613,115,AUH,FRN,1859,1859,1859,2,6,5,1,4,100,100,100
614,115,GMY,ITA,1859,1859,1859,3,0,3,2,3,82,82,82
615,115,ITA,GMY,1859,1859,1859,4,0,3,3,2,82,82,82
616,115,AUH,ITA,1859,1859,1859,2,6,5,1,3,100,100,100
617,115,ITA,AUH,1859,1859,1859,1,6,5,3,1,100,100,100
618,119,UKG,RUS,1885,1885,1885,6,0,3,1,3,82,82,49
619,119,RUS,UKG,1885,1885,1885,6,0,3,3,1,82,49,82
620,121,USA,AUH,1853,1853,1853,5,0,3,1,3,49,49,100
621,121,AUH,USA,1853,1853,1853,5,0,3,3,1,49,100,49
622,122,UKG,IRQ,1961,1961,1962,0,0,4,4,1,65,49,65
623,122,UKG,IRQ,1962,1961,1962,5,0,4,4,1,65,49,65
624,122,IRQ,UKG,1961,1961,1962,0,0,4,1,4,65,65,49
625,122,IRQ,UKG,1962,1961,1962,5,0,4,1,4,65,65,49
626,122,TUN,IRQ,1961,1961,1962,0,0,4,4,1,65,49,65
627,122,TUN,IRQ,1962,1961,1962,5,0,4,4,1,65,49,65
628,122,IRQ,TUN,1961,1961,1962,0,0,4,1,4,65,65,49
629,122,IRQ,TUN,1962,1961,1962,5,0,4,1,4,65,65,49
630,122,SUD,IRQ,1961,1961,1962,0,0,4,4,1,65,49,65
631,122,SUD,IRQ,1962,1961,1962,5,0,4,4,1,65,49,65
632,122,IRQ,SUD,1961,1961,1962,0,0,4,1,4,65,65,49
633,122,IRQ,SUD,1962,1961,1962,5,0,4,1,4,65,65,49
634,122,IRN,IRQ,1961,1961,1961,5,0,4,4,1,65,49,65
635,122,IRQ,IRN,1961,1961,1961,5,0,4,1,4,65,65,65
636,122,IRQ,EGY,1961,1961,1962,0,0,4,1,4,65,65,49
637,122,IRQ,EGY,1962,1961,1962,5,0,4,1,4,65,65,49
638,122,EGY,IRQ,1961,1961,1962,0,0,4,4,1,65,49,65
639,122,EGY,IRQ,1962,1961,1962,5,0,4,4,1,65,49,65
640,122,IRQ,JOR,1961,1961,1962,0,0,4,1,4,65,65,49
641,122,IRQ,JOR,1962,1961,1962,5,0,4,1,4,65,65,49
642,122,JOR,IRQ,1961,1961,1962,0,0,4,4,1,65,49,65
643,122,JOR,IRQ,1962,1961,1962,5,0,4,4,1,65,49,65
644,122,IRQ,SAU,1961,1961,1962,0,0,4,1,4,65,65,49
645,122,IRQ,SAU,1962,1961,1962,5,0,4,1,4,65,65,49
646,122,SAU,IRQ,1961,1961,1962,0,0,4,4,1,65,49,65
647,122,SAU,IRQ,1962,1961,1962,5,0,4,4,1,65,49,65
648,122,IRQ,KUW,1961,1961,1962,0,0,4,1,3,65,65,82
649,122,IRQ,KUW,1962,1961,1962,5,0,4,1,3,65,65,82
650,122,KUW,IRQ,1961,1961,1962,0,0,4,3,1,65,82,65
651,122,KUW,IRQ,1962,1961,1962,5,0,4,3,1,65,82,65
652,123,ARG,UKG,1845,1845,1846,0,0,4,3,1,75,75,96
653,123,ARG,UKG,1846,1845,1846,2,0,4,3,1,75,75,96
654,123,UKG,ARG,1845,1845,1846,0,0,4,1,3,75,96,75
655,123,UKG,ARG,1846,1845,1846,1,0,4,1,3,75,96,75
656,123,ARG,FRN,1845,1845,1846,0,0,4,3,1,75,75,96
657,123,ARG,FRN,1846,1845,1846,2,0,4,3,1,75,75,96
658,123,FRN,ARG,1845,1845,1846,0,0,4,1,3,75,96,75
659,123,FRN,ARG,1846,1845,1846,1,0,4,1,3,75,96,75
660,125,USA,RUS,1958,1958,1958,8,0,3,1,4,49,49,49
661,125,RUS,USA,1958,1958,1958,8,0,3,4,1,49,49,49
662,125,USA,IRQ,1958,1958,1958,8,0,3,1,4,49,49,75
663,125,IRQ,USA,1958,1958,1958,8,0,3,4,1,49,96,49
664,125,USA,EGY,1958,1958,1958,8,0,3,1,3,49,49,49
665,125,EGY,USA,1958,1958,1958,8,0,3,3,1,49,49,49
666,125,UKG,RUS,1958,1958,1958,8,0,3,2,4,20,20,49
667,125,RUS,UKG,1958,1958,1958,8,0,3,4,2,20,49,20
668,125,UKG,IRQ,1958,1958,1958,8,0,3,2,4,20,20,0
669,125,IRQ,UKG,1958,1958,1958,8,0,3,4,2,20,0,20
670,125,UKG,EGY,1958,1958,1958,8,0,3,2,3,20,20,49
671,125,EGY,UKG,1958,1958,1958,8,0,3,3,2,20,49,20
672,126,AUH,TUR,1853,1853,1853,4,0,3,1,3,49,49,0
673,126,TUR,AUH,1853,1853,1853,3,0,3,3,1,49,0,49
674,126,RUS,TUR,1853,1853,1853,4,0,3,2,3,49,49,0
675,126,TUR,RUS,1853,1853,1853,3,0,3,3,2,49,0,49
676,127,UKG,GMY,1921,1921,1921,6,0,4,1,3,84,84,0
677,127,GMY,UKG,1921,1921,1921,6,0,4,3,1,84,0,84
678,127,BEL,GMY,1921,1921,1921,6,0,4,1,3,84,84,0
679,127,GMY,BEL,1921,1921,1921,6,0,4,3,1,84,0,84
680,127,FRN,GMY,1921,1921,1921,6,0,4,1,3,84,84,0
681,127,GMY,FRN,1921,1921,1921,6,0,4,3,1,84,0,84
682,127,GMY,ITA,1921,1921,1921,6,0,2,3,2,8,84,8
683,127,ITA,GMY,1921,1921,1921,6,0,2,2,3,8,8,84
684,128,UKG,TUR,1905,1905,1905,4,0,4,1,3,84,84,0
685,128,TUR,UKG,1905,1905,1905,3,0,4,3,1,84,0,84
686,128,FRN,TUR,1905,1905,1905,4,0,4,1,3,84,84,20
687,128,TUR,FRN,1905,1905,1905,3,0,4,3,1,84,20,84
688,128,AUH,TUR,1905,1905,1905,4,0,4,1,3,84,84,0
689,128,TUR,AUH,1905,1905,1905,3,0,4,3,1,84,0,84
690,128,ITA,TUR,1905,1905,1905,4,0,4,1,3,84,84,0
691,128,TUR,ITA,1905,1905,1905,3,0,4,3,1,84,0,84
692,128,RUS,TUR,1905,1905,1905,4,0,4,1,3,84,84,0
693,128,TUR,RUS,1905,1905,1905,3,0,4,3,1,84,0,84
694,129,CHN,JPN,1931,1931,1933,0,0,5,3,1,100,100,100
695,129,CHN,JPN,1932,1931,1933,0,0,5,3,1,100,100,100
696,129,CHN,JPN,1933,1931,1933,2,6,5,3,1,100,100,100
697,129,JPN,CHN,1931,1931,1933,0,0,5,1,3,100,100,100
698,129,JPN,CHN,1932,1931,1933,0,0,5,1,3,100,100,100
699,129,JPN,CHN,1933,1931,1933,1,6,5,1,3,100,100,100
700,131,RUS,KOR,1899,1899,1900,0,0,3,1,3,49,49,100
701,131,RUS,KOR,1900,1899,1900,4,0,3,1,3,49,49,100
702,131,KOR,RUS,1899,1899,1900,0,0,3,3,1,49,100,49
703,131,KOR,RUS,1900,1899,1900,3,0,3,3,1,49,100,49
704,131,RUS,JPN,1900,1900,1900,4,0,3,1,4,82,49,82
705,131,JPN,RUS,1900,1900,1900,3,0,3,4,1,82,82,49
706,133,UKG,LIT,1923,1923,1923,6,0,3,4,1,49,49,49
707,133,LIT,UKG,1923,1923,1923,6,0,3,1,4,49,0,49
708,133,FRN,LIT,1923,1923,1923,6,0,4,3,1,75,75,84
709,133,LIT,FRN,1923,1923,1923,6,0,4,1,3,75,84,75
710,133,ITA,LIT,1923,1923,1923,6,0,3,4,1,49,49,0
711,133,LIT,ITA,1923,1923,1923,6,0,3,1,4,49,0,49
712,134,GMY,LIT,1939,1939,1939,4,0,4,1,3,84,84,84
713,134,LIT,GMY,1939,1939,1939,3,0,4,3,1,84,84,84
714,135,MEX,UKG,1861,1861,1862,0,0,4,3,1,75,75,84
715,135,MEX,UKG,1862,1861,1862,1,6,4,3,1,75,75,84
716,135,UKG,MEX,1861,1861,1862,0,0,4,1,3,75,84,75
717,135,UKG,MEX,1862,1861,1862,2,6,4,1,3,75,84,75
718,135,MEX,FRN,1861,1861,1867,0,0,4,3,1,84,84,84
719,135,MEX,FRN,1862,1861,1867,0,0,5,3,1,100,100,100
720,135,MEX,FRN,1863,1861,1867,0,0,5,3,1,100,100,100
721,135,MEX,FRN,1864,1861,1867,0,0,5,3,1,100,100,100
722,135,MEX,FRN,1865,1861,1867,0,0,5,3,1,100,100,100
723,135,MEX,FRN,1866,1861,1867,0,0,5,3,1,100,100,100
724,135,MEX,FRN,1867,1861,1867,1,6,5,3,1,100,100,100
725,135,FRN,MEX,1861,1861,1867,0,0,4,1,3,84,84,84
726,135,FRN,MEX,1862,1861,1867,0,0,5,1,3,100,100,100
727,135,FRN,MEX,1863,1861,1867,0,0,5,1,3,100,100,100
728,135,FRN,MEX,1864,1861,1867,0,0,5,1,3,100,100,100
729,135,FRN,MEX,1865,1861,1867,0,0,5,1,3,100,100,100
730,135,FRN,MEX,1866,1861,1867,0,0,5,1,3,100,100,100
731,135,FRN,MEX,1867,1861,1867,2,6,5,1,3,100,100,100
732,135,MEX,SPN,1861,1861,1862,0,0,4,3,1,75,75,84
733,135,MEX,SPN,1862,1861,1862,1,6,4,3,1,75,75,84
734,135,SPN,MEX,1861,1861,1862,0,0,4,1,3,75,84,75
735,135,SPN,MEX,1862,1861,1862,2,6,4,1,3,75,84,75
736,136,USA,MEX,1913,1913,1914,0,0,4,3,1,75,75,81
737,136,USA,MEX,1914,1913,1914,4,4,4,3,1,75,75,81
738,136,MEX,USA,1913,1913,1914,0,0,4,1,3,75,81,75
739,136,MEX,USA,1914,1913,1914,3,4,4,1,3,75,81,75
740,137,UKG,POR,1831,1831,1831,5,0,3,1,3,49,49,81
741,137,POR,UKG,1831,1831,1831,5,0,3,3,1,49,75,49
742,139,CHN,JPN,1934,1934,1935,0,0,4,1,3,65,65,75
743,139,CHN,JPN,1935,1934,1935,3,2,4,1,3,65,65,75
744,139,JPN,CHN,1934,1934,1935,0,0,4,3,1,65,75,65
745,139,JPN,CHN,1935,1934,1935,4,2,4,3,1,65,75,65
746,141,UKG,TUR,1880,1880,1881,0,0,3,1,3,49,49,75
747,141,UKG,TUR,1881,1880,1881,4,0,3,1,3,49,49,75
748,141,TUR,UKG,1880,1880,1881,0,0,3,3,1,49,75,49
749,141,TUR,UKG,1881,1880,1881,3,0,3,3,1,49,75,49
750,141,FRN,TUR,1880,1880,1880,4,0,3,2,3,49,49,0
751,141,TUR,FRN,1880,1880,1880,3,0,3,3,2,49,49,49
752,141,GMY,TUR,1880,1880,1880,4,0,3,2,3,49,49,49
753,141,TUR,GMY,1880,1880,1880,3,0,3,3,2,49,0,49
